cpart	regn	line	01.01.2012	01.02.2012	01.03.2012	01.04.2012	01.05.2012	01.06.2012	01.07.2012	01.08.2012	01.09.2012	01.10.2012	01.11.2012	01.12.2012	01.01.2013	01.02.2013	01.03.2013	01.04.2013	01.05.2013	01.06.2013	01.07.2013	01.08.2013	01.09.2013	01.10.2013	01.11.2013	01.12.2013	01.01.2014	01.02.2014	01.03.2014	01.04.2014	01.05.2014	01.06.2014	01.07.2014	01.08.2014	01.09.2014	01.10.2014	01.11.2014	01.12.2014	01.01.2015	01.02.2015
itogo	1000	104200	242820399	221387245	217770003	227249511	220748335	255902149	243871518	237643850	230885178	214059799	167535808	159890430	103566527	103151406	109106325	105116922	98756871	93813209	96668097	92962435	93290241	93887896	88842388	85214823	82118077	95530035	101380924	138647671	60120845	47265017	47907167	49330091	50244398	44681812	50035838	46872010	44225900	54677227
itogo	1000	104300	2066247	2071257	2076129	3053837	2059503	4466671	1937403	1909741	2522048	2703797	2726548	2772874	22685423	23068212	22845918	22988401	2449374	2450419	2451430	2452475	2453520	2454531	2455576	2456588	2442700	2443745	2444689	2445734	2318010	2319055	2320067	2144189	2145234	2146245	1967075	1716201	1717246	1718291
itogo	1000	104400	244195602	249525206	247957319	245187336	244239850	254680991	255232406	254098727	254348308	267119102	267347015	266793119	277386582	276896971	277653782	277913497	278422551	279071292	280551705	280957387	282253253	281033878	281428378	282762731	282093060	284603112	282352548	310906380	390315607	388516274	387160546	389255341	667048668	670372006	674517898	678834152	681803183	681794935
itogo	1000	105000	107294108	107134137	107011450	110084092	110115210	110376899	110421052	110351255	110363882	110270123	110299894	110258440	113393345	113365378	113413476	113443689	113470100	113498687	113599792	113618491	113650153	113572733	113550401	113649987	113567592	121897905	121970581	121938864	156069781	155979993	155881359	156065986	156170306	156382248	156737987	155342573	133314356	133314356
itogo	1000	106000	0	34586065	32607288	24432958	25071299	45402411	39098119	41264311	40872074	42112943	43657391	43574128	41102594	38841431	38083672	36609532	41989869	38780318	46974926	42925945	42773104	40120479	37660914	42428756	40633603	72585647	78852036	86978002	82064197	78714517	65024984	72014048	77330786	98766965	148604546	201330323	319996054	455022320
itogo	1000	107000	2871641144	2834883040	2650300562	2640275315	2727899802	2716289777	2731002133	2797429065	2868952310	2728342259	2747629546	2793178947	2976418435	2885426857	2959710988	2959062847	3218538851	3278078844	3452949498	3598326157	3796480269	3832801762	3836290135	4068475880	4160348722	4519555856	4492761134	4239988139	4773829475	4777197535	4775637905	4840571984	4674221414	4745729746	5125312352	5454719517	5734951011	5792403511
itogo	1000	107100	2871619715	2834883040	2650300562	2640275315	2727899802	2716289777	2731002133	2797429065	2868952310	2728342259	2747629546	2793178947	2976418435	2885031408	2958466944	2956453253	3215757186	3275477936	3450131608	3595259159	3793276860	3829545484	3832732197	4064874777	4156575996	4515579107	4488978566	4233577443	4767197667	4770739957	4771165992	4835903142	4669503294	4740987271	5119918400	5448906139	5725627884	5787856088
itogo	1000	107110	1818018658	1772755527	1678855212	1678256959	1718008624	1690291282	1634647247	1636848436	1709876725	1692151550	1688359827	1710358783	1752091481	1773046599	1748158379	1755302103	1918941188	1937754865	1970634804	2071641240	2147937477	2139457600	2131224396	2155306668	2143399391	2194445477	2224085892	2333234889	2538018889	2560031768	2607954058	2646204890	2588951408	2568816924	2688170640	2795858288	2884065809	2965202362
itogo	1000	107120	273655	263978	261167	259849	257800	260978	259945	256933	255925	251197	250323	247163	241414	239716	236236	235379	231396	231464	232024	232283	227380	225835	230457	225267	223608	221300	216155	213759	213035	203135	200725	198208	197489	188216	191338	195025	199544	197093
itogo	1000	107130	852621248	871101999	784005579	767907705	818237583	831827610	885976549	910103200	914091500	783352966	809554546	798674963	892648140	799140474	890978539	837937694	916063086	943719617	1033264195	1062938581	1123127921	1156192641	1180446689	1402638137	1518250154	1844068353	1793094907	1455466401	1718625350	1722717819	1639972977	1672434016	1629904118	1675487820	1603488242	1682652927	1881616563	1865858841
itogo	1000	107140	200706154	190761536	187178604	193850802	191395795	193909907	210118392	250220496	244728160	252586546	249464850	283898038	331437400	312604619	319093790	362978077	380521516	393771990	446000585	460447055	521984082	533669408	520830655	506704705	494702843	476843977	471581612	444662394	510340393	487787235	523038232	517066028	450450279	496494311	828068180	970199899	959745968	956597792
itogo	1000	107900	21429	0	0	0	0	0	0	0	0	0	0	0	0	395449	1244044	2609594	2781665	2600908	2817890	3066998	3203409	3256278	3557938	3601103	3772726	3976749	3782568	6410696	6631808	6457578	4471913	4668842	4718120	4742475	5393952	5813378	9323127	4547423
itogo	1000	108000	107912013	108153724	108121905	108212085	108078739	108234910	108267863	108275205	108153809	108248554	108295876	87347514	87630769	91154121	90858597	90951616	91008910	90937259	92610552	92706473	93039928	93803843	93929984	94170395	49837979	49709389	52065160	52038573	52246046	52662534	78712908	79126606	78877375	78567515	78418311	78368160	76721641	76499085
itogo	1000	109000	9641352	10727118	11801051	3179626	932864	1174847	1419294	282942	286502	292913	298204	304642	313858	330304	12312	47545	87337	95518	106978	162103	175760	193162	223155	246653	266303	286113	314684	39377	74533	88458	102266	137974	151341	165036	190184	204766	222495	337883
itogo	1000	109100	9641352	10727118	11801051	3179626	932864	1174847	1419294	282942	286502	292913	298204	304642	313858	330304	12312	47545	87337	95518	106978	162103	175760	193162	223155	246653	266303	286113	314684	39377	74533	88458	102266	137974	151341	165036	190184	204766	222495	337883
itogo	1000	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1000	198000	631431	1485146	1114864	1032702	496651	394171	452805	576538	458980	1279288	1383469	361769	857635	1751942	924280	1136877	62448	1223862	1172540	1261418	2052603	1939375	883829	0	0	1926659	1487326	36356343	1447233	2141001	1851314	10624977	4095558	658835	2076025	1489796	10762914	3016633
itogo	1000	199000	193790428	192627760	201094219	209400646	217096680	228380488	231173366	217919743	226527747	205041100	199014366	226833557	207016630	205761578	212252745	228763464	237789362	259893934	239081610	237375671	234519415	232863848	233416034	243475751	272564736	288218550	301614239	283145254	252759236	276036035	383218099	283494186	321988332	317327519	270207245	322542980	320788693	466239033
itogo	1000	200000	4330260645	4283310646	4003668261	3952463172	4067994035	4105726677	4176273690	4195259468	4337691534	4353580542	4433590003	4400055897	4477001688	4436514839	4613563620	4603362588	4783499867	4971760870	5203199397	5115688159	5191811231	5252014652	5176157932	5432300207	5469508754	5990553642	6036213871	5990679442	6425238194	6438018109	6579744802	6515355760	6631146290	6706199812	7137580993	7906733926	8540841454	8958446821
itogo	1000	201000	636067910	642077099	641334950	641361253	634930545	637978396	637237890	634223405	634783964	632780759	633958380	638841463	642110038	635727336	634222479	644077706	657818280	673150291	792834555	785237504	785646734	784614660	777742270	773781500	765125662	765887082	768142721	773691456	794062916	787633864	816997929	788897850	816983756	1025369635	1019979532	1033761691	948811013	931629907
itogo	1000	201100	473391727	468096201	472412700	472361488	465620608	466322600	469990175	470795936	470369824	471251037	471248087	474284943	473031901	477647043	479206639	477323570	477948448	479906950	581321978	585544091	585683940	585525200	584158720	581131590	579160474	577136784	576019505	582878189	583251963	570915938	573874010	572807488	573723261	783192438	779100941	782796036	758445139	750398928
itogo	1000	201110	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	104605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	129605413	343643384	343643384	343643384	343643384	343643384
itogo	1000	201120	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	5230271	6480271	6480271	6480271	6480271	6480271	6480271	6480271
itogo	1000	201130	363556043	358260517	362577016	362525804	355784924	356486916	360154491	360960252	360534140	361415353	361412403	364449259	363196217	367811359	369370955	367487886	368112764	370071266	446486294	450708407	450848256	450689516	449323036	446295906	444324790	442301100	441183821	448042505	448416279	461718092	464675914	462339516	460493271	455924473	451829232	446109927	421107374	413050011
itogo	1000	201200	162676183	173980898	168922250	168999765	169309937	171655796	167247715	163427469	164414140	161529722	162710293	164556520	169078137	158080293	155015840	166754136	179869832	193243341	211512577	199693413	199962794	199089460	193583550	192649910	185965188	188750298	192123216	190813267	210810953	211405270	237811139	210767643	236702443	235619143	228613448	242785018	181859409	172718938
itogo	1000	201210	30702468	10671026	6095477	12598467	12908567	15254415	20051607	16231357	17217785	14333265	15513609	17359794	21874980	-9817868	-11045684	1450704	14566391	27712832	45981340	49120737	49389811	48515347	43009041	42070062	35385316	3201896	6759657	5747181	25744867	26339184	52744092	41945070	67879842	66796525	59783295	73952240	11723321	-8969709
itogo	1000	201220	131973715	163309872	162826773	156401298	156401370	156401381	147196108	147196112	147196355	147196457	147196684	147196726	147203157	167898161	166061524	165303432	165303441	165530509	165531237	150572676	150572983	150574113	150574509	150579848	150579872	185548402	185363559	185066086	185066086	185066086	185067047	168822573	168822601	168822618	168830153	168832778	170136088	181688647
itogo	1000	201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5312656	5312780	5322719	6558052	6558054	12265143	8180637	8506465	8512041
itogo	1000	202000	198544975	215044975	162522969	120000000	120000000	54963889	170000000	195286380	202058651	131593943	157722211	134085945	100001128	175297479	168898956	177047249	74743165	175303452	106641859	169710989	185164089	288485774	395479736	486136688	636572284	641101449	582334450	604641364	729946687	794845742	837596552	864873285	847864845	851796004	883073954	927693614	1731883564	1259052004
itogo	1000	203000	53938543	38151739	33762103	25289644	32130248	37993128	37608692	36380376	32593503	27948237	35970462	36204875	53219753	38335102	47560889	40258084	30954317	37340720	29543359	39205030	34891691	29118202	32055071	39494330	69692304	46279019	53409451	51000049	49228956	66307265	59639143	69382227	60272635	63354654	58026760	77428736	74742526	107831454
itogo	1000	203100	41821200	28976265	19415983	16216715	23291370	27910423	28600976	27772855	22519669	20530238	26468487	26328155	33855074	30163132	30310485	29959344	21854773	27546457	17283570	26149981	21914812	14902966	19390003	23824106	54632371	33988726	26362117	37371899	34898619	51452545	48106545	52288619	30478155	35684800	36447238	48785807	57593020	80120853
itogo	1000	203200	12117343	9175474	14346120	9072929	8838878	10082705	9007716	8607521	10073834	7417999	9501975	9876720	19364679	7916730	17231130	10263345	9087679	9791563	12155520	12907873	12707824	13953998	12268340	15095565	14741425	10887835	12729830	10983901	9838945	12533761	9483463	13132659	25287030	22235913	18657575	25764343	16547513	25765409
itogo	1000	203900	0	0	0	0	0	0	0	0	0	0	0	0	0	255240	19274	35395	11865	2700	104269	147176	269055	261238	396728	574659	318508	1402458	14317504	2644249	4491392	2320959	2049135	3960949	4507450	5433941	2921947	2878586	601993	1945192
itogo	1000	204000	1094465949	1049343158	999144869	956450519	978979762	994087218	983031121	1023929084	1037204249	1083634954	1078192281	1094366315	1181911945	1113359440	1164504247	1191356791	1255143385	1227512147	1300312241	1204576135	1271197306	1314512445	1304068883	1373870802	1237859345	1260024822	1301939163	1249223821	1218645329	1379391956	1482447608	1232177295	1277828797	1055981596	1040933159	1409804007	1422818492	1101648255
itogo	1000	205000	1907300774	1850613399	1642298299	1576608869	1677734951	1717358063	1694230159	1657797788	1793097229	1810600941	1820668753	1778121406	1816059968	1759537176	1851459448	1827252253	2023253247	1991731261	2205627172	2180555891	2202344443	2170503898	2005870688	2108662887	2156785463	2637522684	2695370361	2710364402	3010207517	2784447363	2755996407	2895080046	2967600552	3034727981	3434610486	3741869364	3566596889	4744239070
itogo	1000	205100	1230299	7755178	8885923	9311247	8176960	9168544	6605295	4845708	7432008	5977908	8795400	6056087	1129101	10998884	18890968	13033163	13460999	13232441	13735221	14234602	11955527	8280004	6375602	4668940	996276	10742760	7702134	7289537	6489463	21043620	19183370	19290280	20187602	16145531	13654453	10149727	2128636	8718180
itogo	1000	205200	12636	13780	3360	3756	3513	4109	4042	3514	4275	3935	4429	4797	5446	4936	4598	4998	5006	5266	4536	3247	2866	2465	1964	1880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1000	205300	384893740	426620564	454467248	418525172	373143575	366020819	355691655	333339520	387612814	435003659	479434869	465191008	555806925	499153736	480717218	454752545	385754084	400812855	560138862	490790656	475305299	474847504	448334497	486966441	646863970	1035828505	853696533	792145603	806613649	719412708	745268379	681237891	685142663	609682948	566063177	632941350	735859247	1096917542
itogo	1000	205400	1573982	7733313	5273183	5173506	6150091	4798888	5455930	3759404	4228728	6490419	5315025	5892412	2787138	6374935	7178933	8908154	10143750	7440405	5863241	6692361	6790851	7231877	7422898	5980804	8721789	7545432	9487473	9968381	29988701	23365070	27654360	29937409	29177309	30563880	40176495	46606297	44705118	52150664
itogo	1000	205500	1502523579	1391446565	1156412797	1127500740	1274381021	1321994375	1310692695	1299383634	1376339461	1345361743	1309425873	1280038952	1234536761	1220657254	1322905811	1325169979	1590249234	1548329739	1599947692	1640083511	1678720404	1651056403	1512816299	1581021497	1472629294	1553921358	1794084035	1871094010	2137965391	1993550420	1937993322	2134109066	2207491789	2357292829	2791564495	3027598166	2757936557	3557813930
itogo	1000	205510	280220000	192500000	70550926	14550926	10050926	0	0	30000000	140751789	164492168	183350957	207626241	140055311	0	0	9533797	150200831	113940196	212677131	195299728	193859337	261452962	177322746	164692461	58576613	103103873	180573733	180856527	242246589	98803831	140400420	232409867	202097875	257210092	336469697	412663874	188632560	511812179
itogo	1000	205520	245690699	231846582	222419893	224537264	269471240	293355380	297377519	291036729	340433641	350084496	367708503	371537163	381280010	376824944	383619777	388390232	396477971	398562606	412108451	414697150	418864501	408909493	405971372	430365286	424506588	456604597	467808014	463186388	463732987	450324619	436608849	475618249	490985132	519760283	572041715	648923550	736929474	908389704
itogo	1000	205530	976612880	967099983	863441978	888412550	994858855	1028638995	1013315176	978346905	895154031	830785079	758366413	700875548	713201440	843832310	939286034	927245950	1043570432	1035826937	975162110	1030086633	1065996566	980693948	929522181	985963750	989546093	994212888	1145702288	1227051095	1431985815	1444421970	1360984053	1426080950	1514408782	1580322454	1883053083	1966010742	1832374523	2137612047
